Fecha,Mercado,Producto,Precio
06-09-12,B.Blanca,Girasol,353.38
07-09-12,B.Blanca,Girasol,350.78
10-09-12,B.Blanca,Girasol,350.78
11-09-12,B.Blanca,Girasol,348.71
12-09-12,B.Blanca,Girasol,346.49
13-09-12,B.Blanca,Girasol,346.2
14-09-12,B.Blanca,Girasol,351.1
17-09-12,B.Blanca,Girasol,350.88
18-09-12,B.Blanca,Girasol,350.65
19-09-12,B.Blanca,Girasol,346.08
20-09-12,B.Blanca,Girasol,346.08
21-09-12,B.Blanca,Girasol,345.71
25-09-12,B.Blanca,Girasol,345.49
26-09-12,B.Blanca,Girasol,343.28
27-09-12,B.Blanca,Girasol,341.01
28-09-12,B.Blanca,Girasol,340.64
01-10-12,B.Blanca,Girasol,336.24
02-10-12,B.Blanca,Girasol,331.91
03-10-12,B.Blanca,Girasol,327.45
04-10-12,B.Blanca,Girasol,327.24
05-10-12,B.Blanca,Girasol,327.03
09-10-12,B.Blanca,Girasol,326.76
10-10-12,B.Blanca,Girasol,320.25
11-10-12,B.Blanca,Girasol,319.92
03-11-12,B.Blanca,Girasol,335.5
05-11-12,B.Blanca,Girasol,316.56
07-11-12,B.Blanca,Girasol,316.56
09-11-12,B.Blanca,Girasol,313.94
12-11-12,B.Blanca,Girasol,309.3
13-11-12,B.Blanca,Girasol,307.34
14-11-12,B.Blanca,Girasol,307.08
15-11-12,B.Blanca,Girasol,308.72
16-11-12,B.Blanca,Girasol,306.25
20-11-12,B.Blanca,Girasol,312.04
21-11-12,B.Blanca,Girasol,315.61
22-11-12,B.Blanca,Girasol,319.3
23-11-12,B.Blanca,Girasol,319.63
27-11-12,B.Blanca,Girasol,323.38
28-11-12,B.Blanca,Girasol,325.05
29-11-12,B.Blanca,Girasol,327.05
30-11-12,B.Blanca,Girasol,330.72
04-12-12,B.Blanca,Girasol,330.1
05-12-12,B.Blanca,Girasol,329.83
06-12-12,B.Blanca,Girasol,329.35
07-12-12,B.Blanca,Girasol,333.13
10-12-12,B.Blanca,Girasol,333.13
11-12-12,B.Blanca,Girasol,328.68
12-12-12,B.Blanca,Girasol,326.35
17-12-12,B.Blanca,Girasol,315.32
18-12-12,B.Blanca,Girasol,314.99
19-12-12,B.Blanca,Girasol,314.54
20-12-12,B.Blanca,Girasol,310.2
21-12-12,B.Blanca,Girasol,313.97
26-12-12,B.Blanca,Girasol,309.57
27-12-12,B.Blanca,Girasol,309.38
28-12-12,B.Blanca,Girasol,309.32
03-01-13,B.Blanca,Girasol,308.5
04-01-13,B.Blanca,Girasol,308.57
07-01-13,B.Blanca,Girasol,308.25
08-01-13,B.Blanca,Girasol,312.25
10-01-13,B.Blanca,Girasol,297.63
11-01-13,B.Blanca,Girasol,297.45
14-01-13,B.Blanca,Girasol,296.91
15-01-13,B.Blanca,Girasol,297.03
16-01-13,B.Blanca,Girasol,297.09
17-01-13,B.Blanca,Girasol,296.97
18-01-13,B.Blanca,Girasol,296.91
22-01-13,B.Blanca,Girasol,296.55
23-01-13,B.Blanca,Girasol,296.13
24-01-13,B.Blanca,Girasol,296.19
25-01-13,B.Blanca,Girasol,298.09
28-01-13,B.Blanca,Girasol,299.74
29-01-13,B.Blanca,Girasol,301.45
30-01-13,B.Blanca,Girasol,303.33
01-02-13,B.Blanca,Girasol,302.91
04-02-13,B.Blanca,Girasol,303.03
05-02-13,B.Blanca,Girasol,308.99
06-02-13,B.Blanca,Girasol,308.8
07-02-13,B.Blanca,Girasol,308.31
08-02-13,B.Blanca,Girasol,308.25
13-02-13,B.Blanca,Girasol,303.76
14-02-13,B.Blanca,Girasol,301.76
15-02-13,B.Blanca,Girasol,301.34
21-02-13,B.Blanca,Girasol,304.24
25-02-13,B.Blanca,Girasol,322.8
26-02-13,B.Blanca,Girasol,322.55
27-02-13,B.Blanca,Girasol,322.42
04-03-13,B.Blanca,Girasol,314.6
05-03-13,B.Blanca,Girasol,317.38
06-03-13,B.Blanca,Girasol,318.12
07-03-13,B.Blanca,Girasol,319.97
08-03-13,B.Blanca,Girasol,321.82
11-03-13,B.Blanca,Girasol,323.15
12-03-13,B.Blanca,Girasol,322.96
13-03-13,B.Blanca,Girasol,322.83
14-03-13,B.Blanca,Girasol,315.63
15-03-13,B.Blanca,Girasol,315.2
18-03-13,B.Blanca,Girasol,314.95
19-03-13,B.Blanca,Girasol,314.95
20-03-13,B.Blanca,Girasol,315.01
21-03-13,B.Blanca,Girasol,317.46
22-03-13,B.Blanca,Girasol,317.03
25-03-13,B.Blanca,Girasol,316.65
26-03-13,B.Blanca,Girasol,316.41
27-03-13,B.Blanca,Girasol,316.28
03-04-13,B.Blanca,Girasol,315.79
04-04-13,B.Blanca,Girasol,303.86
05-04-13,B.Blanca,Girasol,303.86
08-04-13,B.Blanca,Girasol,303.92
09-04-13,B.Blanca,Girasol,303.68
10-04-13,B.Blanca,Girasol,303.5
11-04-13,B.Blanca,Girasol,303.32
12-04-13,B.Blanca,Girasol,303.94
15-04-13,B.Blanca,Girasol,299.88
16-04-13,B.Blanca,Girasol,296.8
17-04-13,B.Blanca,Girasol,296.74
18-04-13,B.Blanca,Girasol,296.57
19-04-13,B.Blanca,Girasol,298.22
22-04-13,B.Blanca,Girasol,293.21
23-04-13,B.Blanca,Girasol,292.92
24-04-13,B.Blanca,Girasol,292.75
25-04-13,B.Blanca,Girasol,292.87
26-04-13,B.Blanca,Girasol,292.58
29-04-13,B.Blanca,Girasol,292.47
30-04-13,B.Blanca,Girasol,292.08
02-05-13,B.Blanca,Girasol,291.74
03-05-13,B.Blanca,Girasol,291.4
06-05-13,B.Blanca,Girasol,290.9
07-05-13,B.Blanca,Girasol,290.79
08-05-13,B.Blanca,Girasol,290.56
09-05-13,B.Blanca,Girasol,290.17
10-05-13,B.Blanca,Girasol,289.73
13-05-13,B.Blanca,Girasol,294.29
14-05-13,B.Blanca,Girasol,294.17
15-05-13,B.Blanca,Girasol,294.29
16-05-13,B.Blanca,Girasol,294.29
17-05-13,B.Blanca,Girasol,294.12
20-05-13,B.Blanca,Girasol,293.61
21-05-13,B.Blanca,Girasol,293.45
22-05-13,B.Blanca,Girasol,293.05
23-05-13,B.Blanca,Girasol,292.61
24-05-13,B.Blanca,Girasol,292.44
27-05-13,B.Blanca,Girasol,292.22
28-05-13,B.Blanca,Girasol,292.22
29-05-13,B.Blanca,Girasol,293.78
30-05-13,B.Blanca,Girasol,293.56
31-05-13,B.Blanca,Girasol,293.34
03-06-13,B.Blanca,Girasol,293.17
04-06-13,B.Blanca,Girasol,293.06
05-06-13,B.Blanca,Girasol,289.17
06-06-13,B.Blanca,Girasol,290.51
07-06-13,B.Blanca,Girasol,290.57
10-06-13,B.Blanca,Girasol,290.29
11-06-13,B.Blanca,Girasol,290.02
12-06-13,B.Blanca,Girasol,289.58
13-06-13,B.Blanca,Girasol,289.09
14-06-13,B.Blanca,Girasol,288.93
24-06-13,B.Blanca,Girasol,287.21
25-06-13,B.Blanca,Girasol,287.21
26-06-13,B.Blanca,Girasol,285.98
27-06-13,B.Blanca,Girasol,286.41
28-06-13,B.Blanca,Girasol,285.82
01-07-13,B.Blanca,Girasol,285.71
02-07-13,B.Blanca,Girasol,285.5
03-07-13,B.Blanca,Girasol,285.29
04-07-13,B.Blanca,Girasol,285.03
05-07-13,B.Blanca,Girasol,284.97
08-07-13,B.Blanca,Girasol,284.76
10-07-13,B.Blanca,Girasol,284.5
11-07-13,B.Blanca,Girasol,284.19
12-07-13,B.Blanca,Girasol,283.82
15-07-13,B.Blanca,Girasol,283.66
16-07-13,B.Blanca,Girasol,281.51
17-07-13,B.Blanca,Girasol,281.25
18-07-13,B.Blanca,Girasol,280.73
19-07-13,B.Blanca,Girasol,280.12
22-07-13,B.Blanca,Girasol,280.17
23-07-13,B.Blanca,Girasol,280.12
24-07-13,B.Blanca,Girasol,276.35
25-07-13,B.Blanca,Girasol,272.81
26-07-13,B.Blanca,Girasol,270.02
29-07-13,B.Blanca,Girasol,269.34
30-07-13,B.Blanca,Girasol,267.22
31-07-13,B.Blanca,Girasol,267.03
01-08-13,B.Blanca,Girasol,266.74
02-08-13,B.Blanca,Girasol,266.55
05-08-13,B.Blanca,Girasol,266.26
06-08-13,B.Blanca,Girasol,265.92
07-08-13,B.Blanca,Girasol,265.82
08-08-13,B.Blanca,Girasol,265.34
09-08-13,B.Blanca,Girasol,261.64
12-08-13,B.Blanca,Girasol,257.56
13-08-13,B.Blanca,Girasol,257.1
14-08-13,B.Blanca,Girasol,256.82
15-08-13,B.Blanca,Girasol,254.53
16-08-13,B.Blanca,Girasol,253.98
20-08-13,B.Blanca,Girasol,253.8
21-08-13,B.Blanca,Girasol,251.65
27-08-13,B.Blanca,Girasol,249.87
29-08-13,B.Blanca,Girasol,247.31
03-09-13,B.Blanca,Girasol,246.05
04-09-13,B.Blanca,Girasol,245.53
05-09-13,B.Blanca,Girasol,245.66
09-09-13,B.Blanca,Girasol,245.44
11-09-13,B.Blanca,Girasol,244.71
23-09-13,B.Blanca,Girasol,259.92
24-09-13,B.Blanca,Girasol,259.92
25-09-13,B.Blanca,Girasol,259.92
26-09-13,B.Blanca,Girasol,259.34
27-09-13,B.Blanca,Girasol,259.07
30-09-13,B.Blanca,Girasol,258.93
01-10-13,B.Blanca,Girasol,258.62
02-10-13,B.Blanca,Girasol,258.49
03-10-13,B.Blanca,Girasol,258.09
04-10-13,B.Blanca,Girasol,258.04
07-10-13,B.Blanca,Girasol,257.69
08-10-13,B.Blanca,Girasol,257.64
09-10-13,B.Blanca,Girasol,257.6
10-10-13,B.Blanca,Girasol,257.33
18-10-13,B.Blanca,Girasol,256.24
21-10-13,B.Blanca,Girasol,255.89
04-11-13,B.Blanca,Girasol,252.4
05-11-13,B.Blanca,Girasol,251.89
06-11-13,B.Blanca,Girasol,251.89
07-11-13,B.Blanca,Girasol,252.36
08-11-13,B.Blanca,Girasol,251.51
11-11-13,B.Blanca,Girasol,251.13
12-11-13,B.Blanca,Girasol,251.0
13-11-13,B.Blanca,Girasol,250.96
14-11-13,B.Blanca,Girasol,250.46
15-11-13,B.Blanca,Girasol,250.21
18-11-13,B.Blanca,Girasol,251.5
19-11-13,B.Blanca,Girasol,250.04
20-11-13,B.Blanca,Girasol,249.75
21-11-13,B.Blanca,Girasol,249.22
27-11-13,B.Blanca,Girasol,247.14
28-11-13,B.Blanca,Girasol,246.49
29-11-13,B.Blanca,Girasol,247.52
02-12-13,B.Blanca,Girasol,246.83
03-12-13,B.Blanca,Girasol,245.99
04-12-13,B.Blanca,Girasol,245.24
06-12-13,B.Blanca,Girasol,245.11
09-12-13,B.Blanca,Girasol,246.44
10-12-13,B.Blanca,Girasol,245.85
11-12-13,B.Blanca,Girasol,245.34
12-12-13,B.Blanca,Girasol,245.22
07-03-14,B.Blanca,Girasol,270.96
10-03-14,B.Blanca,Girasol,269.69
11-03-14,B.Blanca,Girasol,275.73
12-03-14,B.Blanca,Girasol,275.49
13-03-14,B.Blanca,Girasol,275.07
14-03-14,B.Blanca,Girasol,274.68
17-03-14,B.Blanca,Girasol,273.99
18-03-14,B.Blanca,Girasol,270.24
19-03-14,B.Blanca,Girasol,270.34
20-03-14,B.Blanca,Girasol,270.56
21-03-14,B.Blanca,Girasol,270.25
25-03-14,B.Blanca,Girasol,270.89
26-03-14,B.Blanca,Girasol,271.03
27-03-14,B.Blanca,Girasol,271.25
28-03-14,B.Blanca,Girasol,261.15
31-03-14,B.Blanca,Girasol,261.18
01-04-14,B.Blanca,Girasol,261.18
03-04-14,B.Blanca,Girasol,261.25
04-04-14,B.Blanca,Girasol,266.25
07-04-14,B.Blanca,Girasol,266.22
08-04-14,B.Blanca,Girasol,266.22
09-04-14,B.Blanca,Girasol,266.25
10-04-14,B.Blanca,Girasol,266.25
11-04-14,B.Blanca,Girasol,262.5
14-04-14,B.Blanca,Girasol,262.47
15-04-14,B.Blanca,Girasol,262.5
16-04-14,B.Blanca,Girasol,258.72
21-04-14,B.Blanca,Girasol,258.75
22-04-14,B.Blanca,Girasol,258.72
23-04-14,B.Blanca,Girasol,258.75
24-04-14,B.Blanca,Girasol,258.72
25-04-14,B.Blanca,Girasol,258.75
28-04-14,B.Blanca,Girasol,258.72
29-04-14,B.Blanca,Girasol,256.19
30-04-14,B.Blanca,Girasol,256.19
05-05-14,B.Blanca,Girasol,256.22
06-05-14,B.Blanca,Girasol,256.25
07-05-14,B.Blanca,Girasol,256.22
08-05-14,B.Blanca,Girasol,256.22
09-05-14,B.Blanca,Girasol,256.09
12-05-14,B.Blanca,Girasol,255.9
13-05-14,B.Blanca,Girasol,255.58
14-05-14,B.Blanca,Girasol,255.1
15-05-14,B.Blanca,Girasol,254.53
16-05-14,B.Blanca,Girasol,254.53
19-05-14,B.Blanca,Girasol,254.44
20-05-14,B.Blanca,Girasol,254.34
21-05-14,B.Blanca,Girasol,260.48
22-05-14,B.Blanca,Girasol,260.45
23-05-14,B.Blanca,Girasol,265.38
26-05-14,B.Blanca,Girasol,271.51
27-05-14,B.Blanca,Girasol,272.58
28-05-14,B.Blanca,Girasol,272.48
29-05-14,B.Blanca,Girasol,272.45
30-05-14,B.Blanca,Girasol,272.28
02-06-14,B.Blanca,Girasol,278.29
03-06-14,B.Blanca,Girasol,284.13
04-06-14,B.Blanca,Girasol,283.74
05-06-14,B.Blanca,Girasol,282.9
06-06-14,B.Blanca,Girasol,282.9
09-06-14,B.Blanca,Girasol,282.9
10-06-14,B.Blanca,Girasol,282.9
11-06-14,B.Blanca,Girasol,282.94
12-06-14,B.Blanca,Girasol,282.94
13-06-14,B.Blanca,Girasol,282.9
16-06-14,B.Blanca,Girasol,282.94
17-06-14,B.Blanca,Girasol,282.94
18-06-14,B.Blanca,Girasol,282.9
19-06-14,B.Blanca,Girasol,282.9
23-06-14,B.Blanca,Girasol,282.9
24-06-14,B.Blanca,Girasol,282.9
25-06-14,B.Blanca,Girasol,282.83
26-06-14,B.Blanca,Girasol,282.83
27-06-14,B.Blanca,Girasol,282.83
01-07-14,B.Blanca,Girasol,282.73
02-07-14,B.Blanca,Girasol,282.62
03-07-14,B.Blanca,Girasol,282.62
04-07-14,B.Blanca,Girasol,282.62
07-07-14,B.Blanca,Girasol,282.56
08-07-14,B.Blanca,Girasol,282.45
10-07-14,B.Blanca,Girasol,276.21
11-07-14,B.Blanca,Girasol,276.04
14-07-14,B.Blanca,Girasol,276.07
15-07-14,B.Blanca,Girasol,276.07
16-07-14,B.Blanca,Girasol,275.94
17-07-14,B.Blanca,Girasol,269.74
18-07-14,B.Blanca,Girasol,269.61
21-07-14,B.Blanca,Girasol,269.61
22-07-14,B.Blanca,Girasol,269.41
23-07-14,B.Blanca,Girasol,269.31
24-07-14,B.Blanca,Girasol,269.11
25-07-14,B.Blanca,Girasol,269.01
28-07-14,B.Blanca,Girasol,268.82
29-07-14,B.Blanca,Girasol,268.55
30-07-14,B.Blanca,Girasol,268.26
31-07-14,B.Blanca,Girasol,267.87
01-08-14,B.Blanca,Girasol,267.12
04-08-14,B.Blanca,Girasol,266.34
05-08-14,B.Blanca,Girasol,266.09
06-08-14,B.Blanca,Girasol,266.05
07-08-14,B.Blanca,Girasol,266.05
08-08-14,B.Blanca,Girasol,253.9
11-08-14,B.Blanca,Girasol,253.93
12-08-14,B.Blanca,Girasol,253.87
13-08-14,B.Blanca,Girasol,253.84
14-08-14,B.Blanca,Girasol,253.72
19-08-14,B.Blanca,Girasol,253.44
20-08-14,B.Blanca,Girasol,252.31
21-08-14,B.Blanca,Girasol,244.19
22-08-14,B.Blanca,Girasol,243.9
25-08-14,B.Blanca,Girasol,243.9
26-08-14,B.Blanca,Girasol,243.87
28-08-14,B.Blanca,Girasol,243.9
29-08-14,B.Blanca,Girasol,244.02
01-09-14,B.Blanca,Girasol,243.84
02-09-14,B.Blanca,Girasol,243.73
03-09-14,B.Blanca,Girasol,243.73
04-09-14,B.Blanca,Girasol,244.02
05-09-14,B.Blanca,Girasol,243.61
10-09-14,B.Blanca,Girasol,244.05
11-09-14,B.Blanca,Girasol,244.02
12-09-14,B.Blanca,Girasol,243.99
15-09-14,B.Blanca,Girasol,243.99
16-09-14,B.Blanca,Girasol,241.58
17-09-14,B.Blanca,Girasol,241.18
18-09-14,B.Blanca,Girasol,239.99
19-09-14,B.Blanca,Girasol,239.85
22-09-14,B.Blanca,Girasol,237.33
23-09-14,B.Blanca,Girasol,237.53
24-09-14,B.Blanca,Girasol,237.53
25-09-14,B.Blanca,Girasol,237.42
26-09-14,B.Blanca,Girasol,236.71
29-09-14,B.Blanca,Girasol,236.1
30-09-14,B.Blanca,Girasol,237.25
01-10-14,B.Blanca,Girasol,236.69
02-10-14,B.Blanca,Girasol,236.83
03-10-14,B.Blanca,Girasol,236.69
06-10-14,B.Blanca,Girasol,236.55
07-10-14,B.Blanca,Girasol,236.55
08-10-14,B.Blanca,Girasol,230.36
09-10-14,B.Blanca,Girasol,230.22
10-10-14,B.Blanca,Girasol,230.33
14-10-14,B.Blanca,Girasol,230.14
15-10-14,B.Blanca,Girasol,230.14
16-10-14,B.Blanca,Girasol,230.12
17-10-14,B.Blanca,Girasol,230.06
20-10-14,B.Blanca,Girasol,229.74
21-10-14,B.Blanca,Girasol,229.74
22-10-14,B.Blanca,Girasol,229.71
23-10-14,B.Blanca,Girasol,229.71
24-10-14,B.Blanca,Girasol,229.63
27-10-14,B.Blanca,Girasol,229.41
28-10-14,B.Blanca,Girasol,229.36
29-10-14,B.Blanca,Girasol,229.38
30-10-14,B.Blanca,Girasol,229.41
31-10-14,B.Blanca,Girasol,229.41
03-11-14,B.Blanca,Girasol,229.2
04-11-14,B.Blanca,Girasol,229.22
05-11-14,B.Blanca,Girasol,229.2
06-11-14,B.Blanca,Girasol,229.2
07-11-14,B.Blanca,Girasol,229.14
10-11-14,B.Blanca,Girasol,229.17
11-11-14,B.Blanca,Girasol,232.67
12-11-14,B.Blanca,Girasol,235.02
13-11-14,B.Blanca,Girasol,235.02
14-11-14,B.Blanca,Girasol,234.99
17-11-14,B.Blanca,Girasol,234.96
18-11-14,B.Blanca,Girasol,234.96
19-11-14,B.Blanca,Girasol,234.91
20-11-14,B.Blanca,Girasol,234.91
21-11-14,B.Blanca,Girasol,234.85
25-11-14,B.Blanca,Girasol,234.66
26-11-14,B.Blanca,Girasol,234.66
27-11-14,B.Blanca,Girasol,234.58
28-11-14,B.Blanca,Girasol,234.63
01-12-14,B.Blanca,Girasol,234.41
02-12-14,B.Blanca,Girasol,234.19
03-12-14,B.Blanca,Girasol,234.14
04-12-14,B.Blanca,Girasol,233.95
05-12-14,B.Blanca,Girasol,233.73
09-12-14,B.Blanca,Girasol,233.86
10-12-14,B.Blanca,Girasol,233.89
11-12-14,B.Blanca,Girasol,233.92
12-12-14,B.Blanca,Girasol,233.89
15-12-14,B.Blanca,Girasol,233.89
16-12-14,B.Blanca,Girasol,233.89
17-12-14,B.Blanca,Girasol,233.89
18-12-14,B.Blanca,Girasol,233.92
19-12-14,B.Blanca,Girasol,233.89
22-12-14,B.Blanca,Girasol,233.92
23-12-14,B.Blanca,Girasol,233.92
29-12-14,B.Blanca,Girasol,233.86
30-12-14,B.Blanca,Girasol,233.89
05-01-15,B.Blanca,Girasol,233.62
06-01-15,B.Blanca,Girasol,233.32
07-01-15,B.Blanca,Girasol,232.96
08-01-15,B.Blanca,Girasol,232.77
09-01-15,B.Blanca,Girasol,232.8
12-01-15,B.Blanca,Girasol,232.8
13-01-15,B.Blanca,Girasol,232.75
14-01-15,B.Blanca,Girasol,232.69
15-01-15,B.Blanca,Girasol,232.64
16-01-15,B.Blanca,Girasol,232.53
19-01-15,B.Blanca,Girasol,232.42
20-01-15,B.Blanca,Girasol,232.26
21-01-15,B.Blanca,Girasol,232.13
22-01-15,B.Blanca,Girasol,231.99
23-01-15,B.Blanca,Girasol,231.88
26-01-15,B.Blanca,Girasol,231.88
27-01-15,B.Blanca,Girasol,231.78
28-01-15,B.Blanca,Girasol,231.72
30-01-15,B.Blanca,Girasol,231.37
02-02-15,B.Blanca,Girasol,219.5
03-02-15,B.Blanca,Girasol,219.37
04-02-15,B.Blanca,Girasol,219.4
02-03-15,B.Blanca,Girasol,202.68
03-03-15,B.Blanca,Girasol,202.54
04-03-15,B.Blanca,Girasol,202.42
05-03-15,B.Blanca,Girasol,197.71
06-03-15,B.Blanca,Girasol,197.53
09-03-15,B.Blanca,Girasol,191.69
10-03-15,B.Blanca,Girasol,191.56
12-03-15,B.Blanca,Girasol,191.34
17-03-15,B.Blanca,Girasol,191.19
20-03-15,B.Blanca,Girasol,191.04
25-03-15,B.Blanca,Girasol,190.89
26-03-15,B.Blanca,Girasol,190.78
27-03-15,B.Blanca,Girasol,190.69
30-03-15,B.Blanca,Girasol,190.56
31-03-15,B.Blanca,Girasol,190.43
01-04-15,B.Blanca,Girasol,190.33
06-04-15,B.Blanca,Girasol,190.24
07-04-15,B.Blanca,Girasol,190.13
08-04-15,B.Blanca,Girasol,190.02
09-04-15,B.Blanca,Girasol,187.68
10-04-15,B.Blanca,Girasol,187.57
13-04-15,B.Blanca,Girasol,187.44
14-04-15,B.Blanca,Girasol,187.4
20-04-15,B.Blanca,Girasol,187.13
05-06-15,B.Blanca,Girasol,186.38
09-06-15,B.Blanca,Girasol,186.19
10-06-15,B.Blanca,Girasol,186.07
11-06-15,B.Blanca,Girasol,186.01
12-06-15,B.Blanca,Girasol,185.9
15-06-15,B.Blanca,Girasol,185.82
16-06-15,B.Blanca,Girasol,185.76
17-06-15,B.Blanca,Girasol,185.64
18-06-15,B.Blanca,Girasol,185.59
19-06-15,B.Blanca,Girasol,185.51
22-06-15,B.Blanca,Girasol,185.41
23-06-15,B.Blanca,Girasol,185.33
24-06-15,B.Blanca,Girasol,185.25
25-06-15,B.Blanca,Girasol,185.16
26-06-15,B.Blanca,Girasol,185.06
29-06-15,B.Blanca,Girasol,184.96
30-06-15,B.Blanca,Girasol,184.86
01-07-15,B.Blanca,Girasol,184.76
02-07-15,B.Blanca,Girasol,184.68
03-07-15,B.Blanca,Girasol,184.53
06-07-15,B.Blanca,Girasol,184.45
07-07-15,B.Blanca,Girasol,184.33
08-07-15,B.Blanca,Girasol,184.25
10-07-15,B.Blanca,Girasol,184.13
13-07-15,B.Blanca,Girasol,184.05
14-07-15,B.Blanca,Girasol,183.97
15-07-15,B.Blanca,Girasol,183.87
16-07-15,B.Blanca,Girasol,183.77
17-07-15,B.Blanca,Girasol,183.69
20-07-15,B.Blanca,Girasol,183.59
21-07-15,B.Blanca,Girasol,183.49
22-07-15,B.Blanca,Girasol,185.57
23-07-15,B.Blanca,Girasol,185.49
24-07-15,B.Blanca,Girasol,185.43
27-07-15,B.Blanca,Girasol,185.33
28-07-15,B.Blanca,Girasol,185.23
29-07-15,B.Blanca,Girasol,185.14
30-07-15,B.Blanca,Girasol,185.04
31-07-15,B.Blanca,Girasol,184.98
03-08-15,B.Blanca,Girasol,184.88
04-08-15,B.Blanca,Girasol,184.78
05-08-15,B.Blanca,Girasol,184.68
06-08-15,B.Blanca,Girasol,184.6
07-08-15,B.Blanca,Girasol,184.5
10-08-15,B.Blanca,Girasol,184.38
11-08-15,B.Blanca,Girasol,184.24
12-08-15,B.Blanca,Girasol,184.16
13-08-15,B.Blanca,Girasol,184.04
14-08-15,B.Blanca,Girasol,183.98
18-08-15,B.Blanca,Girasol,183.88
19-08-15,B.Blanca,Girasol,183.76
20-08-15,B.Blanca,Girasol,183.68
21-08-15,B.Blanca,Girasol,183.59
31-08-15,B.Blanca,Girasol,182.99
01-09-15,B.Blanca,Girasol,182.72
02-09-15,B.Blanca,Girasol,182.6
03-09-15,B.Blanca,Girasol,182.46
04-09-15,B.Blanca,Girasol,182.36
07-09-15,B.Blanca,Girasol,182.01
08-09-15,B.Blanca,Girasol,182.07
09-09-15,B.Blanca,Girasol,187.29
10-09-15,B.Blanca,Girasol,187.29
11-09-15,B.Blanca,Girasol,187.09
14-09-15,B.Blanca,Girasol,186.99
15-09-15,B.Blanca,Girasol,186.87
16-09-15,B.Blanca,Girasol,186.75
17-09-15,B.Blanca,Girasol,186.75
18-09-15,B.Blanca,Girasol,186.53
21-09-15,B.Blanca,Girasol,186.43
22-09-15,B.Blanca,Girasol,186.35
23-09-15,B.Blanca,Girasol,186.21
24-09-15,B.Blanca,Girasol,186.09
25-09-15,B.Blanca,Girasol,186.03
28-09-15,B.Blanca,Girasol,185.97
29-09-15,B.Blanca,Girasol,185.85
30-09-15,B.Blanca,Girasol,185.85
01-10-15,B.Blanca,Girasol,185.85
02-10-15,B.Blanca,Girasol,185.42
05-10-15,B.Blanca,Girasol,185.42
06-10-15,B.Blanca,Girasol,185.42
07-10-15,B.Blanca,Girasol,185.07
08-10-15,B.Blanca,Girasol,184.99
09-10-15,B.Blanca,Girasol,184.89
13-10-15,B.Blanca,Girasol,184.72
14-10-15,B.Blanca,Girasol,184.62
15-10-15,B.Blanca,Girasol,184.52
16-10-15,B.Blanca,Girasol,184.4
19-10-15,B.Blanca,Girasol,184.25
20-10-15,B.Blanca,Girasol,184.13
21-10-15,B.Blanca,Girasol,184.0
22-10-15,B.Blanca,Girasol,183.94
23-10-15,B.Blanca,Girasol,183.82
26-10-15,B.Blanca,Girasol,183.69
27-10-15,B.Blanca,Girasol,183.57
28-10-15,B.Blanca,Girasol,183.48
29-10-15,B.Blanca,Girasol,183.4
30-10-15,B.Blanca,Girasol,183.32
02-11-15,B.Blanca,Girasol,183.15
03-11-15,B.Blanca,Girasol,183.02
04-11-15,B.Blanca,Girasol,182.82
05-11-15,B.Blanca,Girasol,182.67
06-11-15,B.Blanca,Girasol,182.67
09-11-15,B.Blanca,Girasol,182.54
10-11-15,B.Blanca,Girasol,182.37
11-11-15,B.Blanca,Girasol,182.23
12-11-15,B.Blanca,Girasol,182.01
13-11-15,B.Blanca,Girasol,192.23
16-11-15,B.Blanca,Girasol,192.01
17-11-15,B.Blanca,Girasol,191.87
19-11-15,B.Blanca,Girasol,191.57
20-11-15,B.Blanca,Girasol,191.35
24-11-15,B.Blanca,Girasol,191.23
25-11-15,B.Blanca,Girasol,191.16
26-11-15,B.Blanca,Girasol,191.16
30-11-15,B.Blanca,Girasol,190.96
01-12-15,B.Blanca,Girasol,190.76
02-12-15,B.Blanca,Girasol,200.84
03-12-15,B.Blanca,Girasol,200.62
04-12-15,B.Blanca,Girasol,200.41
09-12-15,B.Blanca,Girasol,201.31
10-12-15,B.Blanca,Girasol,205.11
17-12-15,B.Blanca,Girasol,253.73
18-12-15,B.Blanca,Girasol,256.6
21-12-15,B.Blanca,Girasol,264.39
22-12-15,B.Blanca,Girasol,248.84
23-12-15,B.Blanca,Girasol,250.38
28-12-15,B.Blanca,Girasol,250.0
29-12-15,B.Blanca,Girasol,250.71
30-12-15,B.Blanca,Girasol,250.31
04-01-16,B.Blanca,Girasol,244.7
05-01-16,B.Blanca,Girasol,245.42
06-01-16,B.Blanca,Girasol,249.82
07-01-16,B.Blanca,Girasol,253.24
08-01-16,B.Blanca,Girasol,253.6
11-01-16,B.Blanca,Girasol,257.88
12-01-16,B.Blanca,Girasol,255.35
13-01-16,B.Blanca,Girasol,252.58
14-01-16,B.Blanca,Girasol,265.66
15-01-16,B.Blanca,Girasol,255.22
18-01-16,B.Blanca,Girasol,255.16
19-01-16,B.Blanca,Girasol,260.61
12-02-16,B.Blanca,Girasol,272.91
15-02-16,B.Blanca,Girasol,272.97
23-02-16,B.Blanca,Girasol,274.1
24-02-16,B.Blanca,Girasol,273.22
25-02-16,B.Blanca,Girasol,273.94
26-02-16,B.Blanca,Girasol,273.24
29-02-16,B.Blanca,Girasol,273.23
01-03-16,B.Blanca,Girasol,268.29
02-03-16,B.Blanca,Girasol,268.26
